Name,Year,Brand,Mileage,Price,Reviews,Rating,BrandNum
2020 Ford F-150 XLT,2020,Ford,24829,32777,670,4.2,0
2019 Ford F-150 XLT,2019,Ford,24451,36988,2252,4.6,0
2019 RAM 1500 Limited,2019,RAM,19468,53980,4,4.5,1
2020 Ford F-150 XLT,2020,Ford,23422,42188,2252,4.6,0
2014 GMC Sierra 1500 Denali,2014,GMC,80633,29995,30,2.3,4
2019 RAM 2500 Big Horn,2019,RAM,10169,44500,1952,4.5,1
2018 RAM 1500 Rebel,2018,RAM,56804,37460,435,4.6,1
2019 Chevrolet Silverado 1500 LT,2019,Chevrolet,10317,36552,250,4.8,6
2019 Toyota Tundra SR5,2019,Toyota,15732,33992,356,3.8,3
2019 GMC Sierra 1500 Denali,2019,GMC,22957,55893,317,4.5,4
2020 RAM 1500 Rebel,2020,RAM,6933,49999,618,4.7,1
2011 Chevrolet Silverado 1500 LT,2011,Chevrolet,117009,16799,218,4.5,6
2017 GMC Sierra 1500 Denali,2017,GMC,85860,37495,282,3.3,4
2019 RAM 1500 Limited,2019,RAM,23437,53129,816,4.8,1
2019 Ford F-250 XLT,2019,Ford,18901,42227,203,3.7,0
2017 Chevrolet Silverado 1500 Custom,2017,Chevrolet,22272,32980,3327,3.6,6
2019 RAM 1500 Classic Warlock,2019,RAM,11466,36576,161,4.7,1
2020 RAM SLT,2020,RAM,8261,36528,161,4.7,1
2010 Chevrolet Avalanche 1500 LTZ,2010,Chevrolet,124933,15400,515,4.8,6
2007 Nissan Titan LE,2007,Nissan,170000,8532,560,4.4,2
2006 Chevrolet Silverado 2500 Work Truck H/D Crew Cab,2006,Chevrolet,33084,18995,31,2.0,6
2007 Dodge Ram 1500 SLT,2007,Dodge,95305,14999,394,3.2,5
2016 Chevrolet Silverado 2500 LT,2016,Chevrolet,43293,37500,1562,4.0,6
2018 GMC Sierra 2500 Base,2018,GMC,62812,33000,1562,4.0,4
2015 GMC Sierra 1500 Denali,2015,GMC,105000,33900,7,4.1,4
2018 Nissan Titan SV,2018,Nissan,16156,33404,474,4.4,2
2019 RAM 1500 Classic Big Horn,2019,RAM,25263,36794,521,4.1,1
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,45280,34588,923,4.8,6
2019 RAM 1500 Big Horn,2019,RAM,38998,33988,923,4.8,1
2020 Chevrolet Silverado 1500 RST,2020,Chevrolet,9784,46488,923,4.8,6
2018 Ford F-250 XLT,2018,Ford,65470,47900,41,4.6,0
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,57490,34990,612,4.6,6
2017 Toyota Tundra SR5,2017,Toyota,58211,25204,31,4.8,3
2017 Chevrolet Silverado 2500 LT,2017,Chevrolet,51000,38900,6,3.7,6
2019 RAM 3500 Big Horn,2019,RAM,21993,49877,81,4.4,1
2018 GMC Sierra 1500 SLT,2018,GMC,25351,44390,14,3.9,4
2017 RAM 1500 Big Horn,2017,RAM,37288,31407,9,3.2,1
2013 Chevrolet Silverado 1500 LT,2013,Chevrolet,118851,21980,1,5.0,6
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,6157,37427,2,4.5,6
2019 GMC Sierra 1500 SLE,2019,GMC,27319,38550,21,3.7,4
2017 Ford F-250 XL,2017,Ford,54603,38484,34,4.1,0
2019 Nissan Titan SL,2019,Nissan,17678,42509,31,3.7,2
2017 RAM 1500 SLT,2017,RAM,11721,32990,1806,4.3,1
2019 RAM 1500 Limited,2019,RAM,36716,50995,104,4.4,1
2019 GMC Sierra 1500 Denali,2019,GMC,19771,55595,104,4.4,4
2013 Ford F-250 XLT Super Duty,2013,Ford,73253,37523,13,4.7,0
2019 RAM 1500 Classic Big Horn,2019,RAM,29583,32399,212,4.8,1
2019 RAM 1500 Big Horn,2019,RAM,25114,40900,17,4.1,1
2019 Ford F-250 Lariat,2019,Ford,56219,47991,100,4.6,0
2019 Chevrolet Silverado 1500 LTZ,2019,Chevrolet,25226,46500,114,4.7,6
2010 Ford F-150 XLT SuperCrew,2010,Ford,151677,13900,1,5.0,0
2015 GMC Sierra 3500 Denali,2015,GMC,63088,54995,271,3.7,4
2018 RAM 1500 Big Horn,2018,RAM,46744,32988,43,4.2,1
2010 Nissan Titan LE,2010,Nissan,120000,15472,13,4.6,2
2018 Chevrolet Silverado 3500 High Country,2018,Chevrolet,39213,58995,1,5.0,6
2018 Nissan Titan XD Platinum Reserve,2018,Nissan,59278,41995,1,5.0,2
2013 Chevrolet Avalanche LS,2013,Chevrolet,142781,16499,21,4.6,6
2019 Chevrolet Silverado 2500 LTZ,2019,Chevrolet,45003,46995,1,5.0,6
2019 Nissan Titan S,2019,Nissan,6457,35700,1,5.0,2
2010 Ford F-150 Lariat SuperCrew,2010,Ford,98457,22995,31,4.7,0
2019 Chevrolet Silverado 1500 High Country,2019,Chevrolet,11562,52742,342,4.7,6
2017 GMC Sierra 1500 SLT,2017,GMC,36673,39994,141,4.7,4
2014 GMC Sierra 2500 Denali,2014,GMC,108905,30900,17,3.5,4
2017 Nissan Titan S,2017,Nissan,35899,30323,80,4.8,2
2017 Nissan Titan SL,2017,Nissan,57115,34533,80,4.8,2
2020 RAM 1500 Classic SLT,2020,RAM,18650,33697,321,4.0,1
2018 Ford F-150 XLT,2018,Ford,34264,33899,321,4.0,0
2016 Ford F-150 Lariat,2016,Ford,63914,36900,63,4.9,0
2020 Ford F-150 Lariat,2020,Ford,17930,52400,746,4.9,0
2010 Chevrolet Silverado 1500 LTZ,2010,Chevrolet,98390,19900,184,4.8,6
2020 Ford F-150,2020,Ford,27821,44108,8,2.5,0
2018 RAM 1500 Big Horn,2018,RAM,46277,27999,52,4.4,1
2006 Ford F-150 FX4 SuperCrew,2006,Ford,154448,9995,87,3.8,0
2017 Ford F-150 Lariat,2017,Ford,56012,36152,29,4.2,0
2015 Toyota Tundra 1794,2015,Toyota,122687,33995,580,4.9,3
2018 Nissan Titan XD PRO-4X,2018,Nissan,15375,39489,1101,4.5,2
2015 GMC Sierra 3500 Denali DRW,2015,GMC,80157,54900,0,0.0,4
2019 Ford F-150 XLT,2019,Ford,39311,32448,410,3.9,0
2019 Ford F-150 XLT,2019,Ford,46054,28998,410,3.9,0
2019 RAM 1500 Longhorn,2019,RAM,41007,48998,410,3.9,1
2018 Ford F-150 XLT,2018,Ford,36021,30250,1076,3.8,0
2016 RAM 1500 Tradesman,2016,RAM,48045,23750,1076,3.8,1
2019 Ford F-150 Lariat,2019,Ford,47548,35498,410,3.9,0
2019 RAM 1500 Limited,2019,RAM,17089,52587,14,4.9,1
2018 Ford F-150 King Ranch,2018,Ford,21188,46252,456,4.6,0
2018 Ford F-150 Lariat,2018,Ford,16727,39999,17,3.4,0
2017 Ford F-150 XLT,2017,Ford,59790,31593,135,4.7,0
2018 GMC Sierra 1500 Denali,2018,GMC,13649,45987,2374,4.8,4
2018 Ford F-150 Lariat,2018,Ford,17270,46587,2374,4.8,0
2016 GMC Sierra 2500 SLT,2016,GMC,42138,45990,82,4.8,4
2019 RAM 1500 Limited,2019,RAM,35853,49752,980,4.7,1
2019 RAM 1500 Big Horn,2019,RAM,33691,39855,6,4.3,1
2016 Toyota Tundra TRD Pro,2016,Toyota,20132,37855,6,4.3,3
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,25065,38500,2337,4.3,6
2016 Ford F-350 Platinum,2016,Ford,61968,46999,60,4.2,0
2019 Ford F-250 XL,2019,Ford,33951,48928,3197,4.3,0
2019 RAM 1500 Big Horn,2019,RAM,21716,40590,4277,4.3,1
2018 Ford F-150 XL,2018,Ford,44650,35985,8,1.9,0
2018 Toyota Tundra 1794,2018,Toyota,26123,46433,18,4.8,3
2020 Ford F-150 XLT,2020,Ford,19650,42188,2252,4.6,0
2017 GMC Sierra 1500 SLT,2017,GMC,17116,40188,2252,4.6,4
2011 Dodge Ram 1500 Sport,2011,Dodge,144070,16895,30,2.3,5
2019 GMC Sierra 1500 AT4,2019,GMC,18029,51995,596,4.9,4
2005 Ford F-350 Lariat Super Duty,2005,Ford,169384,13995,14,4.0,0
2020 Ford F-150 XLT,2020,Ford,17796,31977,435,4.6,0
2014 GMC Sierra 1500 SLE,2014,GMC,42809,28200,4,5.0,4
2014 Toyota Tundra 1794,2014,Toyota,104723,29581,317,4.5,3
2019 Ford F-150 King Ranch,2019,Ford,19175,52995,9,4.4,0
2017 RAM 2500 Tradesman,2017,RAM,30716,37274,86,4.1,1
2016 RAM 1500 Big Horn,2016,RAM,77096,28500,70,3.9,1
2020 RAM 1500 Laramie,2020,RAM,27205,38299,77,4.0,1
2017 Chevrolet Silverado 1500 1LZ,2017,Chevrolet,46606,37980,3327,3.6,6
2020 Ford F-150 XLT,2020,Ford,33279,32976,837,4.6,0
2019 RAM 2500 Big Horn,2019,RAM,9439,49222,615,4.3,1
2018 RAM 1500 Harvest,2018,RAM,21199,39999,615,4.3,1
2018 Ford F-150 XLT,2018,Ford,32142,36677,245,4.6,0
2019 GMC Sierra 1500 Denali,2019,GMC,51769,54500,29,4.0,4
2017 Nissan Titan XD S,2017,Nissan,25475,33328,197,4.9,2
2016 Ford F-150 King Ranch,2016,Ford,92505,32999,197,4.9,0
2019 RAM 1500 Big Horn,2019,RAM,16638,37400,560,4.4,1
2015 GMC Sierra 2500 SLE,2015,GMC,193506,29999,197,4.9,4
2015 Chevrolet Silverado 1500 LT,2015,Chevrolet,132278,24217,2199,5.0,6
2020 Ford F-250 XLT,2020,Ford,22817,52997,23,4.2,0
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,2737,43996,843,4.6,6
2018 Ford F-150 Platinum,2018,Ford,51101,44995,56,4.8,0
2019 Chevrolet Silverado 1500 LT Trail Boss,2019,Chevrolet,14899,47995,56,4.8,6
2019 Toyota Tundra SR5,2019,Toyota,12271,38990,4009,4.3,3
2019 Nissan Titan SV,2019,Nissan,24954,30590,4009,4.3,2
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,20162,38990,4009,4.3,6
2014 GMC Sierra 1500 SLE,2014,GMC,111496,27595,0,0.0,4
2020 Toyota Tundra SR5,2020,Toyota,15227,42886,521,4.1,3
2018 Chevrolet Silverado 2500 LT,2018,Chevrolet,60540,46995,22,4.2,6
2014 RAM 1500 Sport,2014,RAM,60535,29901,474,4.4,1
2016 Ford F-250 Lariat,2016,Ford,53153,43820,627,4.8,0
2019 Nissan Titan SV,2019,Nissan,7988,35988,923,4.8,2
2019 GMC Sierra 1500 SLT,2019,GMC,7847,50885,41,4.6,4
2019 RAM 1500 Laramie,2019,RAM,13327,50700,81,4.4,1
2019 Chevrolet Silverado 1500 Custom Trail Boss,2019,Chevrolet,19662,40900,35,4.7,6
2018 Ford F-150,2018,Ford,35094,39990,95,4.8,0
2016 Toyota Tundra Limited,2016,Toyota,74348,34113,43,4.3,3
2020 RAM 1500 Big Horn,2020,RAM,18774,41995,104,4.4,1
2018 Nissan Titan Platinum Reserve,2018,Nissan,65845,37995,104,4.4,2
2018 Toyota Tundra Limited,2018,Toyota,21756,42500,372,4.9,3
2019 RAM 1500 Classic Big Horn,2019,RAM,31650,31500,372,4.9,1
2014 RAM 1500 Longhorn,2014,RAM,98043,27270,3327,3.6,1
2019 RAM 1500 Limited,2019,RAM,11590,52995,6,3.2,1
2017 GMC Sierra 2500 SLT,2017,GMC,33133,49897,58,4.3,4
2015 Chevrolet Silverado 1500 LT,2015,Chevrolet,87208,33900,221,4.9,6
2013 Toyota Tundra Grade,2013,Toyota,88844,26984,35,4.8,3
2016 RAM 1500 Tradesman/Express,2016,RAM,36701,27863,3,3.7,1
2015 Ford F-350,2015,Ford,84359,24900,2135,4.9,0
2014 RAM 1500 Tradesman/Express,2014,RAM,63050,28944,8,3.4,1
2018 Ford F-150 XLT,2018,Ford,37481,33000,18,4.2,0
2017 RAM 1500 Sport,2017,RAM,37800,37420,375,4.8,1
2020 Chevrolet Silverado 3500 LTZ,2020,Chevrolet,1410,64980,522,1.0,6
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,26964,37099,18,4.1,6
2017 GMC Sierra 1500 SLT,2017,GMC,75790,37175,18,4.1,4
2019 GMC Sierra 1500 Denali,2019,GMC,9214,55371,18,4.1,4
2012 Chevrolet Silverado 3500 Work Truck,2012,Chevrolet,63142,28000,31,4.5,6
2017 Toyota Tundra Limited,2017,Toyota,59552,39995,1,5.0,3
2005 Chevrolet Silverado 1500 Z71 Crew Cab,2005,Chevrolet,191407,10000,228,4.7,6
2009 Ford F-150 Platinum SuperCrew,2009,Ford,188251,14995,13,3.9,0
2017 Nissan Titan XD Platinum Reserve,2017,Nissan,35091,39900,17,3.5,2
2020 Ford F-250 Lariat,2020,Ford,18601,54800,13,4.7,0
2013 RAM 1500 Tradesman/Express,2013,RAM,112670,17758,86,3.7,1
2012 Nissan Titan SV,2012,Nissan,81901,19399,46,4.9,2
2019 GMC Sierra 1500 Denali,2019,GMC,18829,59990,13,3.7,4
2017 Ford F-150 Lariat,2017,Ford,21777,39998,27,4.7,0
2016 Ford F-150 Lariat,2016,Ford,42398,37900,157,4.8,0
2017 GMC Sierra 1500 SLT,2017,GMC,37481,35000,304,4.9,4
2017 Ford F-250 Platinum,2017,Ford,40983,56000,89,4.0,0
2019 RAM 1500 Rebel,2019,RAM,21535,44500,89,4.0,1
2019 RAM 1500 Limited,2019,RAM,32008,50978,113,5.0,1
2020 RAM 1500 Laramie,2020,RAM,35626,36390,79,3.3,1
2019 Chevrolet Silverado 1500 LT Trail Boss,2019,Chevrolet,24279,48788,14,4.2,6
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,32338,37900,37,4.3,6
2020 RAM 1500 Laramie,2020,RAM,9793,48480,3328,3.6,1
2019 RAM 1500 Classic Warlock,2019,RAM,15623,31999,1899,4.6,1
2011 Ford F-250 XLT,2011,Ford,116548,29890,59,4.8,0
2015 GMC Sierra 1500 SLT,2015,GMC,95115,30820,59,4.8,4
2019 Toyota Tundra Limited,2019,Toyota,3575,48998,410,3.9,3
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,88733,28800,4,3.3,6
2019 RAM 1500 Laramie,2019,RAM,33350,36998,410,3.9,1
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,52132,36223,135,4.7,6
2013 Ford F-150 XLT,2013,Ford,94432,24975,0,0.0,0
2019 RAM 1500 Laramie,2019,RAM,46184,40769,273,4.7,1
2018 Chevrolet Silverado 1500 1LT,2018,Chevrolet,66273,30349,630,3.9,6
2020 RAM 1500 Tradesman,2020,RAM,10698,36500,134,4.7,1
2019 GMC Sierra 1500 SLT,2019,GMC,13019,49500,2337,4.3,4
2016 RAM 1500 Tradesman,2016,RAM,36460,28966,151,4.4,1
2014 GMC Sierra 1500 SLT,2014,GMC,137514,24000,18,3.4,4
2008 Dodge Ram 1500 SLT,2008,Dodge,174700,8250,0,0.0,5
2017 Toyota Tundra SR5,2017,Toyota,34008,37480,245,4.6,3
2012 GMC Sierra 1500 SLE,2012,GMC,50931,24830,1788,3.6,4
2019 RAM 1500 Rebel,2019,RAM,13400,48150,2252,4.6,1
2019 Toyota Tundra Limited,2019,Toyota,12026,46610,4,4.5,3
2011 Dodge Ram 1500 Laramie,2011,Dodge,140547,17895,30,2.3,5
2017 RAM 1500 Express,2017,RAM,22937,28600,63,4.7,1
2014 Ford F-250 Lariat,2014,Ford,131845,36199,64,3.7,0
2019 RAM 1500 Big Horn,2019,RAM,21898,37960,435,4.6,1
2019 Ford F-250 Lariat,2019,Ford,19819,52995,9,4.4,0
2018 GMC Sierra 1500 SLT,2018,GMC,122707,27995,282,3.3,4
2008 Dodge Ram 1500 Laramie,2008,Dodge,77715,16499,218,4.5,5
2019 RAM 1500 Big Horn,2019,RAM,17889,39179,74,4.5,1
2017 Toyota Tundra SR5,2017,Toyota,41015,37862,203,3.7,3
2016 RAM 1500 Big Horn,2016,RAM,62259,26999,76,4.2,1
2016 RAM 1500 SLT,2016,RAM,59674,29454,523,4.8,1
2015 Chevrolet Silverado 3500 High Country,2015,Chevrolet,150487,42900,15,2.4,6
2013 RAM 1500 SLT,2013,RAM,68000,13000,0,0.0,1
2016 Ford F-150 XLT,2016,Ford,40203,29777,59,4.3,0
2017 Ford F-250 Platinum,2017,Ford,71654,53964,161,4.7,0
2017 Ford F-150 XLT,2017,Ford,38614,30777,59,4.3,0
2017 Nissan Titan Platinum Reserve,2017,Nissan,56947,38575,493,4.7,2
2017 Toyota Tundra Platinum,2017,Toyota,32729,46000,32,3.6,3
2017 RAM 1500 Laramie,2017,RAM,60482,32500,461,4.8,1
2020 RAM 1500 Rebel,2020,RAM,18117,44000,461,4.8,1
2019 RAM 1500 Big Horn,2019,RAM,19003,37500,7,3.9,1
2018 RAM 1500 Laramie,2018,RAM,40939,36799,37,4.3,1
2016 Ford F-150 XL,2016,Ford,95765,23384,394,3.2,0
2019 RAM 1500 Laramie,2019,RAM,12460,44328,394,3.2,1
2016 RAM 1500 Longhorn,2016,RAM,80789,28795,2560,4.8,1
2018 Ford F-150 XLT,2018,Ford,12237,36900,39,4.7,0
2017 RAM 1500 Big Horn,2017,RAM,30268,31800,210,4.2,1
2019 Ford F-250 XLT,2019,Ford,12749,55995,56,4.8,0
2020 Ford F-150 Lariat,2020,Ford,28752,39998,47,4.1,0
2019 GMC Sierra 1500 SLT,2019,GMC,41900,43953,2,5.0,4
2019 GMC Sierra 1500 AT4,2019,GMC,39318,50488,923,4.8,4
2017 Ford F-150 XLT,2017,Ford,18577,36612,54,4.7,0
2016 Ford F-150 XLT,2016,Ford,117926,23565,54,4.7,0
2017 Nissan Titan Platinum Reserve,2017,Nissan,50301,35900,332,4.8,2
2020 Chevrolet Silverado 2500 LT,2020,Chevrolet,21264,47990,612,4.6,6
2019 Toyota Tundra Limited,2019,Toyota,12026,46610,1775,3.6,3
2019 RAM 1500 Limited,2019,RAM,14765,50887,100,4.3,1
2019 GMC Sierra 2500 Denali,2019,GMC,25024,62992,99,4.7,4
2019 Ford F-150 XLT Super Duty,2019,Ford,24831,36788,2,4.5,0
2018 Ford F-150 XLT,2018,Ford,30080,35783,34,4.1,0
2017 GMC Sierra 2500 Denali,2017,GMC,57037,56995,104,4.4,4
2017 GMC Sierra 1500 SLT,2017,GMC,34041,37178,20,4.6,4
2020 Ford F-150 XLT,2020,Ford,33359,34961,37,4.1,0
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,7841,43990,114,4.7,6
2020 GMC Sierra 2500 SLE,2020,GMC,9905,52000,26,4.4,4
2016 Chevrolet Silverado 1500 High Country,2016,Chevrolet,41938,43500,5,5.0,6
2014 Toyota Tundra Limited,2014,Toyota,90861,26995,0,0.0,3
2003 Chevrolet Avalanche 1500,2003,Chevrolet,98075,9995,16,4.0,6
2014 Toyota Tundra Platinum,2014,Toyota,59380,37650,522,1.0,3
2011 Ford F-250 King Ranch,2011,Ford,174269,27995,13,3.9,0
2019 RAM 1500 Laramie,2019,RAM,15550,45179,4,3.8,1
2016 RAM 1500 Tradesman/Express,2016,RAM,68933,24984,36,4.5,1
2014 GMC Sierra 1500 SLT,2014,GMC,63588,37965,20,4.5,4
2019 Nissan Titan SV,2019,Nissan,16733,33893,130,4.5,2
2019 Ford F-250 Lariat,2019,Ford,23885,65998,238,4.9,0
2018 RAM 2500 Power Wagon,2018,RAM,14200,47962,10,3.6,1
2018 Toyota Tundra Platinum,2018,Toyota,31416,45988,10,4.9,3
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,34537,39000,217,4.8,6
2019 Ford F-150 XLT,2019,Ford,35637,30498,5,1.8,0
2020 Chevrolet Silverado 3500 LTZ,2020,Chevrolet,1410,64980,3327,3.6,6
2020 RAM 1500 Rebel,2020,RAM,10744,45678,113,5.0,1
2019 RAM 1500 Big Horn,2019,RAM,35738,30998,242,4.4,1
2018 Toyota Tundra SR5,2018,Toyota,44481,34880,79,4.3,3
2019 GMC Sierra 1500 SLT,2019,GMC,21741,46987,525,4.6,4
2015 Chevrolet Silverado 1500 1LT,2015,Chevrolet,76894,29995,199,4.5,6
2020 Ford F-150 Lariat,2020,Ford,22140,39976,79,3.3,0
2019 RAM 2500 Tradesman,2019,RAM,18836,42499,1899,4.6,1
2017 GMC Sierra 1500 SLT,2017,GMC,45943,43500,580,4.9,4
2018 RAM 1500 Longhorn,2018,RAM,42866,44987,8,4.1,1
2014 GMC Sierra 1500 SLE,2014,GMC,67894,25995,381,4.4,4
2017 GMC Sierra 1500 SLT,2017,GMC,33047,38998,8,3.8,4
2016 Chevrolet Silverado 1500 LT,2016,Chevrolet,65867,34997,87,4.7,6
2015 RAM 1500 Laramie,2015,RAM,80363,26999,1041,3.8,1
2019 RAM 1500 Big Horn,2019,RAM,28350,29498,410,3.9,1
2020 RAM 1500 Limited,2020,RAM,16102,46998,410,3.9,1
2020 RAM 1500 Rebel,2020,RAM,1820,49997,2593,4.7,1
2019 Chevrolet Silverado 1500 High Country,2019,Chevrolet,5422,53991,2532,4.7,6
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,18020,44497,27,5.0,6
2016 Chevrolet Silverado 1500 LTZ,2016,Chevrolet,45780,34991,4,4.0,6
2020 Ford F-150 Lariat,2020,Ford,23150,44131,7,3.3,0
2017 Nissan Titan SV,2017,Nissan,47171,31995,95,4.9,2
2019 Ford F-150 XLT,2019,Ford,40012,34475,82,4.8,0
2017 Toyota Tundra SR5,2017,Toyota,77541,29999,57,4.6,3
2019 Nissan Titan XD SV,2019,Nissan,13390,39999,53,3.4,2
2020 Ford F-150 XLT,2020,Ford,7152,39900,796,4.7,0
2017 Ford F-150 Lariat,2017,Ford,39966,39900,796,4.7,0
2014 GMC Sierra 1500 SLT,2014,GMC,128676,23994,17,3.1,4
2016 RAM 1500 Tradesman/Express,2016,RAM,69481,27997,3197,4.3,1
2019 RAM 1500 Classic Big Horn,2019,RAM,24109,29477,670,4.2,1
2018 GMC Sierra 1500 SLT,2018,GMC,54510,35900,8,1.9,4
2016 RAM 1500 Laramie,2016,RAM,78596,28500,8,1.9,1
2017 Ford F-150 XL,2017,Ford,39636,42651,785,4.9,0
2017 RAM 1500 Longhorn,2017,RAM,42183,36988,785,4.9,1
2017 Nissan Titan XD SL,2017,Nissan,37190,42400,1505,4.8,2
2013 RAM 2500 Tradesman,2013,RAM,209828,12895,30,2.3,1
2017 RAM 1500 Rebel,2017,RAM,60434,36777,36,3.9,1
2018 Ford F-150 XL,2018,Ford,15231,30546,1952,4.5,0
2019 Chevrolet Silverado 1500 LT,2019,Chevrolet,18436,35999,618,4.7,6
2019 RAM 1500 Rebel,2019,RAM,18969,46357,24,4.1,1
2017 Ford F-350 King Ranch,2017,Ford,14886,59995,9,4.4,0
2018 RAM 3500 Big Horn,2018,RAM,73052,46511,32,3.6,1
2016 Ford F-350 Lariat Super Duty,2016,Ford,96109,45495,282,3.3,0
2017 RAM 1500 Express,2017,RAM,58854,24995,282,3.3,1
2020 GMC Sierra 2500 Denali,2020,GMC,1482,65823,86,4.1,4
2019 Ford F-250 XLT,2019,Ford,32549,49989,4,2.3,0
2017 Ford F-150 XLT,2017,Ford,34631,33999,64,4.4,0
2018 Nissan Titan SV,2018,Nissan,42013,35999,615,4.3,2
2015 RAM 1500 Big Horn,2015,RAM,55238,29999,615,4.3,1
2019 Nissan Titan SV,2019,Nissan,14473,39998,220,4.1,2
2018 Ford F-150 Platinum,2018,Ford,21673,48925,161,4.7,0
2019 RAM 1500 Laramie,2019,RAM,26500,44560,161,4.7,1
2017 RAM 1500 Rebel,2017,RAM,52566,38675,493,4.7,1
2017 GMC Sierra 1500 SLT,2017,GMC,36768,40900,515,4.8,4
2016 RAM 1500 SLT,2016,RAM,59104,25800,7,3.9,1
2017 RAM 1500 Express,2017,RAM,50063,27498,24,3.9,1
2007 Dodge Ram 2500 Laramie,2007,Dodge,135543,15745,31,2.0,5
2017 GMC Sierra 1500 Denali,2017,GMC,41870,42098,560,4.4,4
2010 Dodge Ram 1500 Laramie,2010,Dodge,126374,14210,560,4.4,5
2015 Chevrolet Silverado 1500 2LZ,2015,Chevrolet,63400,34769,560,4.4,6
2002 Dodge Ram 2500 ST Quad Cab,2002,Dodge,123620,22995,29,3.8,5
2017 Ford F-150 King Ranch,2017,Ford,50480,42474,1366,4.6,0
2019 GMC Sierra 1500 SLE,2019,GMC,36763,39421,1758,4.8,4
2019 RAM 1500 Limited,2019,RAM,34264,54941,521,4.1,1
2014 Chevrolet Silverado 1500 1LT,2014,Chevrolet,67432,26635,521,4.1,6
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,21275,43990,4009,4.3,6
2018 Chevrolet Silverado 1500 1LZ,2018,Chevrolet,18494,39990,4009,4.3,6
2019 Nissan Titan SV,2019,Nissan,21507,33990,4009,4.3,2
2019 GMC Sierra 3500 SLT,2019,GMC,39372,61995,60,4.2,4
2014 Ford F-250 Lariat,2014,Ford,104181,32390,627,4.8,0
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,21902,45294,391,4.5,6
2019 Nissan Titan XD Platinum Reserve,2019,Nissan,6776,51494,391,4.5,2
2012 Chevrolet Silverado 1500 LT,2012,Chevrolet,128694,19995,0,0.0,6
2017 Nissan Titan SL,2017,Nissan,135658,24990,983,4.6,2
2009 Ford F-250 King Ranch,2009,Ford,141001,24988,2,4.0,0
2019 Nissan Titan SV,2019,Nissan,16829,32500,332,4.8,2
2011 Chevrolet Silverado 1500 LT,2011,Chevrolet,43856,24986,3674,5.0,6
2017 RAM 1500 Express,2017,RAM,29162,26992,9,3.9,1
2019 Chevrolet Silverado 1500 LT Trail Boss,2019,Chevrolet,82313,39512,81,4.4,6
2017 GMC Sierra 1500 Denali,2017,GMC,43192,41703,9,3.2,4
2019 RAM 1500 Classic Big Horn,2019,RAM,26446,32800,71,4.5,1
2020 RAM 1500 Longhorn,2020,RAM,19172,47124,6,4.3,1
2015 Ford F-150 Lariat,2015,Ford,60392,31922,141,4.8,0
2017 RAM 1500 Longhorn,2017,RAM,43400,38157,0,0.0,1
2016 Ford F-250 Platinum,2016,Ford,90355,47595,6,3.2,0
2017 Toyota Tundra Platinum,2017,Toyota,55398,38400,74,4.0,3
2019 RAM 1500 Classic Big Horn,2019,RAM,30008,32399,212,4.8,1
2009 Dodge Ram 1500 SLT,2009,Dodge,127428,14590,5,5.0,5
2018 Ford F-150 XLT,2018,Ford,44246,38900,58,4.3,0
2019 Toyota Tundra SR5,2019,Toyota,15777,42795,10,3.8,3
2020 RAM 1500 Rebel,2020,RAM,11386,41988,43,4.2,1
2019 RAM 1500 Big Horn,2019,RAM,8220,41865,72,4.6,1
2020 RAM 1500 Rebel,2020,RAM,10531,42000,1080,4.9,1
2018 Ford F-150 XLT,2018,Ford,52725,34980,1,5.0,0
2020 GMC Sierra 1500 SLT,2020,GMC,21846,49965,36,4.5,4
2010 GMC Sierra 1500 SLE,2010,GMC,138586,16995,13,3.9,4
2012 Chevrolet Silverado 2500 LT,2012,Chevrolet,105927,34965,20,4.5,6
2015 Chevrolet Silverado 2500 LT,2015,Chevrolet,153637,23900,17,3.5,6
2006 Chevrolet Silverado 2500 Work Truck H/D Crew Cab,2006,Chevrolet,195188,19900,17,3.5,6
2015 Toyota Tundra SR5,2015,Toyota,88967,33988,46,4.9,3
2014 GMC Sierra 1500 Denali,2014,GMC,101496,29990,13,3.7,4
2018 Toyota Tundra Limited,2018,Toyota,68542,44990,13,3.7,3
2019 RAM 1500 Classic Big Horn,2019,RAM,33426,31944,321,4.0,1
2016 Chevrolet Silverado 1500 LTZ,2016,Chevrolet,62943,34500,184,4.8,6
2017 Nissan Titan Platinum Reserve,2017,Nissan,24205,38312,77,4.6,2
2015 RAM 1500 Laramie,2015,RAM,80745,26995,87,3.8,1
